Student ID,Question ID,Knowledge Component,Knowledge Components,Difficulty,Response,Answer,Status,literal_number_correct,literal_number_incorrect,inferential_number_correct,inferential_number_incorrect,critical_number_correct,critical_number_incorrect
27,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,2,2
28,0,literal,"[1, 0, 0]",8.281581293595435,C,D,0,0,0,0,0,0,0
28,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
28,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,1,0,0,0
28,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,1,1,0,0
28,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,1,2,0,0
28,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,1,3,0,0
28,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,1,4,0,0
28,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
28,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
28,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
28,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
28,11,critical,"[0, 0, 1]",9.683797540643393,D,C,0,0,2,0,0,0,0
28,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
28,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,1,0,0,0
28,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
28,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
28,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
28,17,critical,"[0, 0, 1]",9.476997295932037,D,C,0,0,0,0,0,1,1
28,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
28,19,inferential,"[0, 1, 0]",9.964473565718272,A,D,0,0,0,0,0,2,2
29,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
29,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
29,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
29,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,2,0,0,0
29,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,3,0,0,0
29,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,4,0,0,0
29,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,4,1,0,0
29,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
29,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,0,1
29,9,literal,"[1, 0, 0]",8.431689417989418,A,A,1,0,0,0,1,0,0
29,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,1,0,0,0,0,0
29,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,1,1,0,0,0,0
29,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
29,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
29,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
29,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,1,1,0,0,0,0
29,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
29,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
29,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
29,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,0,4
30,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
30,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,1,0,0,0,0,0
30,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,0,1,0,0
30,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,0,2,0,0
30,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,1,2,0,0
30,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,2,2,0,0
30,6,literal,"[1, 0, 0]",8.599516274509805,C,B,0,0,0,2,3,0,0
30,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,0,1,0,0,0,0
30,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,0,1
30,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,1,0,0,0
30,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
30,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
30,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
30,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
30,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,1,0,0,0,0,0
30,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,1,1,0,0,0,0
30,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
30,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
30,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
30,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,0,4
31,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
31,1,inferential,"[0, 1, 0]",8.930296569606336,C,B,0,1,0,0,0,0,0
31,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,0,1,0,0
31,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
31,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,0,3,0,0
31,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,1,3,0,0
31,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,2,3,0,0
31,7,critical,"[0, 0, 1]",9.381757705161776,D,D,1,1,0,0,0,0,0
31,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,1,0
31,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
31,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
31,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
31,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
31,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
31,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,0,1,0,0,0,0
31,15,critical,"[0, 0, 1]",10.601314473197025,D,B,0,0,2,0,0,0,0
31,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,0,1
31,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,0,2
31,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,0,3
31,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,0,4
32,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
32,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,1,0,0,0,0,0
32,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,0,1,0,0
32,3,inferential,"[0, 1, 0]",8.986986090029994,B,C,0,0,0,1,1,0,0
32,4,inferential,"[0, 1, 0]",9.014710410853871,D,A,0,0,0,1,2,0,0
32,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,1,3,0,0
32,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,2,3,0,0
32,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
32,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
32,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
32,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
32,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
32,12,inferential,"[0, 1, 0]",9.617674180239577,D,D,1,0,0,0,0,0,1
32,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,1,0,0,0
32,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,1,0,0,0,0,0
32,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,2,0,0,0,0,0
32,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
32,17,critical,"[0, 0, 1]",9.476997295932037,A,C,0,0,0,0,0,0,2
32,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,0,3
32,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,0,4
33,0,literal,"[1, 0, 0]",8.281581293595435,C,D,0,0,0,0,0,0,0
33,1,inferential,"[0, 1, 0]",8.930296569606336,A,B,0,0,1,0,0,0,0
33,2,inferential,"[0, 1, 0]",9.418657000508436,A,B,0,0,0,0,1,0,0
33,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
33,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,0,3,0,0
33,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,1,3,0,0
33,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,2,3,0,0
33,7,critical,"[0, 0, 1]",9.381757705161776,C,D,0,1,0,0,0,0,0
33,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
33,9,literal,"[1, 0, 0]",8.431689417989418,B,A,0,0,0,0,1,0,0
33,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
33,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
33,12,inferential,"[0, 1, 0]",9.617674180239577,,D,0,0,0,0,0,0,1
33,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
33,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
33,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
33,16,critical,"[0, 0, 1]",9.534300459978933,B,C,0,0,0,0,0,0,1
33,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
33,18,critical,"[0, 0, 1]",9.817301953532693,C,B,0,0,0,0,0,0,3
33,19,inferential,"[0, 1, 0]",9.964473565718272,C,D,0,0,0,0,0,0,4
34,0,literal,"[1, 0, 0]",8.281581293595435,B,D,0,0,0,0,0,0,0
34,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
34,2,inferential,"[0, 1, 0]",9.418657000508436,A,B,0,0,0,1,0,0,0
34,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
34,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,2,1,0,0
34,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,2,2,0,0
34,6,literal,"[1, 0, 0]",8.599516274509805,A,B,0,0,0,2,3,0,0
34,7,critical,"[0, 0, 1]",9.381757705161776,C,D,0,0,1,0,0,0,0
34,8,inferential,"[0, 1, 0]",9.49525004529942,C,B,0,0,0,0,0,0,1
34,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
34,10,literal,"[1, 0, 0]",8.431689417989418,D,C,0,0,1,0,0,0,0
34,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
34,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,0,1
34,13,literal,"[1, 0, 0]",9.809334489693313,D,A,0,0,0,0,1,0,0
34,14,literal,"[1, 0, 0]",9.809334489693313,,B,0,0,1,0,0,0,0
34,15,critical,"[0, 0, 1]",10.601314473197025,B,B,1,0,2,0,0,0,0
34,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,1,0
34,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,1,1
34,18,critical,"[0, 0, 1]",9.817301953532693,A,B,0,0,0,0,0,1,2
34,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,1,3
35,0,literal,"[1, 0, 0]",8.281581293595435,A,D,0,0,0,0,0,0,0
35,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
35,2,inferential,"[0, 1, 0]",9.418657000508436,B,B,1,0,0,1,0,0,0
35,3,inferential,"[0, 1, 0]",8.986986090029994,B,C,0,0,0,2,0,0,0
35,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,2,1,0,0
35,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,2,2,0,0
35,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
35,7,critical,"[0, 0, 1]",9.381757705161776,D,D,1,1,0,0,0,0,0
35,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,1,0
35,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
35,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
35,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
35,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
35,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
35,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
35,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
35,16,critical,"[0, 0, 1]",9.534300459978933,D,C,0,0,0,0,0,0,1
35,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,0,2
35,18,critical,"[0, 0, 1]",9.817301953532693,A,B,0,0,0,0,0,0,3
35,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,0,4
36,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
36,1,inferential,"[0, 1, 0]",8.930296569606336,C,B,0,1,0,0,0,0,0
36,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,0,1,0,0
36,3,inferential,"[0, 1, 0]",8.986986090029994,D,C,0,0,0,0,2,0,0
36,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,0,3,0,0
36,5,inferential,"[0, 1, 0]",9.40224051539958,D,A,0,0,0,0,4,0,0
36,6,literal,"[1, 0, 0]",8.599516274509805,C,B,0,0,0,0,5,0,0
36,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,0,1,0,0,0,0
36,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,0,1
36,9,literal,"[1, 0, 0]",8.431689417989418,A,A,1,0,0,0,1,0,0
36,10,literal,"[1, 0, 0]",8.431689417989418,C,C,1,1,0,0,0,0,0
36,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,2,0,0,0,0,0
36,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
36,13,literal,"[1, 0, 0]",9.809334489693313,D,A,0,0,0,0,1,0,0
36,14,literal,"[1, 0, 0]",9.809334489693313,D,B,0,0,1,0,0,0,0
36,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
36,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
36,17,critical,"[0, 0, 1]",9.476997295932037,D,C,0,0,0,0,0,1,1
36,18,critical,"[0, 0, 1]",9.817301953532693,A,B,0,0,0,0,0,1,2
36,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,1,3
37,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
37,1,inferential,"[0, 1, 0]",8.930296569606336,C,B,0,1,0,0,0,0,0
37,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,0,1,0,0
37,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
37,4,inferential,"[0, 1, 0]",9.014710410853871,B,A,0,0,0,0,3,0,0
37,5,inferential,"[0, 1, 0]",9.40224051539958,B,A,0,0,0,0,4,0,0
37,6,literal,"[1, 0, 0]",8.599516274509805,D,B,0,0,0,0,5,0,0
37,7,critical,"[0, 0, 1]",9.381757705161776,A,D,0,0,1,0,0,0,0
37,8,inferential,"[0, 1, 0]",9.49525004529942,A,B,0,0,0,0,0,0,1
37,9,literal,"[1, 0, 0]",8.431689417989418,D,A,0,0,0,0,1,0,0
37,10,literal,"[1, 0, 0]",8.431689417989418,C,C,1,0,1,0,0,0,0
37,11,critical,"[0, 0, 1]",9.683797540643393,B,C,0,1,1,0,0,0,0
37,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,0,1
37,13,literal,"[1, 0, 0]",9.809334489693313,B,A,0,0,0,0,1,0,0
37,14,literal,"[1, 0, 0]",9.809334489693313,A,B,0,0,1,0,0,0,0
37,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
37,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,0,1
37,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,0,2
37,18,critical,"[0, 0, 1]",9.817301953532693,A,B,0,0,0,0,0,1,2
37,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,1,3
38,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
38,1,inferential,"[0, 1, 0]",8.930296569606336,C,B,0,1,0,0,0,0,0
38,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,0,1,0,0
38,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,0,2,0,0
38,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,0,3,0,0
38,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,1,3,0,0
38,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,2,3,0,0
38,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,1,0,0,0,0,0
38,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,0,1
38,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,1,0,0,0
38,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
38,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
38,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,0,1
38,13,literal,"[1, 0, 0]",9.809334489693313,C,A,0,0,0,0,1,0,0
38,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
38,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,0,2,0,0,0,0
38,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,0,1
38,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,0,2
38,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,1,2
38,19,inferential,"[0, 1, 0]",9.964473565718272,B,D,0,0,0,0,0,1,3
39,0,literal,"[1, 0, 0]",8.281581293595435,B,D,0,0,0,0,0,0,0
39,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,0,1,0,0,0,0
39,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,1,0,0,0
39,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,1,1,0,0
39,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,1,2,0,0
39,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,2,2,0,0
39,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,3,2,0,0
39,7,critical,"[0, 0, 1]",9.381757705161776,D,D,1,1,0,0,0,0,0
39,8,inferential,"[0, 1, 0]",9.49525004529942,B,B,1,0,0,0,0,1,0
39,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,1,0,0,0
39,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
39,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
39,12,inferential,"[0, 1, 0]",9.617674180239577,C,D,0,0,0,0,0,0,1
39,13,literal,"[1, 0, 0]",9.809334489693313,D,A,0,0,0,0,1,0,0
39,14,literal,"[1, 0, 0]",9.809334489693313,C,B,0,0,1,0,0,0,0
39,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,0,2,0,0,0,0
39,16,critical,"[0, 0, 1]",9.534300459978933,B,C,0,0,0,0,0,0,1
39,17,critical,"[0, 0, 1]",9.476997295932037,C,C,1,0,0,0,0,0,2
39,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,1,2
39,19,inferential,"[0, 1, 0]",9.964473565718272,D,D,1,0,0,0,0,2,2
40,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
40,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
40,2,inferential,"[0, 1, 0]",9.418657000508436,C,B,0,0,0,1,0,0,0
40,3,inferential,"[0, 1, 0]",8.986986090029994,C,C,1,0,0,1,1,0,0
40,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,2,1,0,0
40,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,3,1,0,0
40,6,literal,"[1, 0, 0]",8.599516274509805,B,B,1,0,0,4,1,0,0
40,7,critical,"[0, 0, 1]",9.381757705161776,D,D,1,1,0,0,0,0,0
40,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,1,0
40,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
40,10,literal,"[1, 0, 0]",8.431689417989418,A,C,0,0,1,0,0,0,0
40,11,critical,"[0, 0, 1]",9.683797540643393,C,C,1,0,2,0,0,0,0
40,12,inferential,"[0, 1, 0]",9.617674180239577,A,D,0,0,0,0,0,1,0
40,13,literal,"[1, 0, 0]",9.809334489693313,D,A,0,0,0,0,1,0,0
40,14,literal,"[1, 0, 0]",9.809334489693313,B,B,1,0,1,0,0,0,0
40,15,critical,"[0, 0, 1]",10.601314473197025,C,B,0,1,1,0,0,0,0
40,16,critical,"[0, 0, 1]",9.534300459978933,A,C,0,0,0,0,0,0,1
40,17,critical,"[0, 0, 1]",9.476997295932037,D,C,0,0,0,0,0,0,2
40,18,critical,"[0, 0, 1]",9.817301953532693,B,B,1,0,0,0,0,0,3
40,19,inferential,"[0, 1, 0]",9.964473565718272,C,D,0,0,0,0,0,1,3
41,0,literal,"[1, 0, 0]",8.281581293595435,D,D,1,0,0,0,0,0,0
41,1,inferential,"[0, 1, 0]",8.930296569606336,B,B,1,1,0,0,0,0,0
41,2,inferential,"[0, 1, 0]",9.418657000508436,D,B,0,0,0,1,0,0,0
41,3,inferential,"[0, 1, 0]",8.986986090029994,A,C,0,0,0,1,1,0,0
41,4,inferential,"[0, 1, 0]",9.014710410853871,A,A,1,0,0,1,2,0,0
41,5,inferential,"[0, 1, 0]",9.40224051539958,A,A,1,0,0,2,2,0,0
41,6,literal,"[1, 0, 0]",8.599516274509805,C,B,0,0,0,3,2,0,0
41,7,critical,"[0, 0, 1]",9.381757705161776,B,D,0,0,1,0,0,0,0
41,8,inferential,"[0, 1, 0]",9.49525004529942,D,B,0,0,0,0,0,0,1
41,9,literal,"[1, 0, 0]",8.431689417989418,C,A,0,0,0,0,1,0,0
41,10,literal,"[1, 0, 0]",8.431689417989418,B,C,0,0,1,0,0,0,0
41,11,critical,"[0, 0, 1]",9.683797540643393,A,C,0,0,2,0,0,0,0
41,12,inferential,"[0, 1, 0]",9.617674180239577,B,D,0,0,0,0,0,0,1
41,13,literal,"[1, 0, 0]",9.809334489693313,A,A,1,0,0,0,1,0,0
41,14,literal,"[1, 0, 0]",9.809334489693313,D,B,0,1,0,0,0,0,0
41,15,critical,"[0, 0, 1]",10.601314473197025,A,B,0,1,1,0,0,0,0
41,16,critical,"[0, 0, 1]",9.534300459978933,C,C,1,0,0,0,0,0,1
41,17,critical,"[0, 0, 1]",9.476997295932037,B,C,0,0,0,0,0,1,1
41,18,critical,"[0, 0, 1]",9.817301953532693,D,B,0,0,0,0,0,1,2
